frame,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area,aspect_ratio,extent,eccentricity,laplacian_variance,gaussian_fit_residual_sum,fitted_sigma_aspect_ratio,Ag_gaussian_amplitude,sigma_x_pixels,sigma_y_pixels,fwhm_x_pixels,fwhm_y_pixels,fwhm_avg_pixels,gaussian_offset,r_squared_gaussian,rmse_gaussian,Ibcnt,Ib_photons_emitted,Idetect_photons_camera,Iphelect_photoelectrons,siamese_embedding,particle
65,74.03669724770643,31.559633027522935,69,26,11,12,109,0.9166666666666666,0.8257575757575758,0.6073959194056895,1779.5023193359375,11233.00315803979,1.4394787279552976,234.9589494646602,1.8888077558958725,2.718898585809091,4.44814226513478,6.403006169580409,5.425574217357594,16.501795005769097,0.9726835311001856,10.151604545312123,699248.0,4661653.333333333,69924.79999999999,49646.60799999999,"[ 2.0125246  -4.3868937   1.5112153  -4.0965137  -0.50675076  0.10927239
  0.11102459  2.406041    2.5462189   0.5518146   0.52388716  1.4782747
  4.7337084  -1.3685844  -0.8012327   0.6920317  -0.45306578 -2.996081
 -1.0479999  -6.7763243  -1.8679824   5.843332    1.0388551   0.6017225
  4.4125934  -1.0106288  -0.8516209   0.6368841  -0.94138354 -5.5195894
 -4.0161304   3.0238936  -2.6338828   1.7611275  -1.0354291   6.0087466
 -2.6446862  -0.7354193   2.9406462   0.6768778  -0.47922087 -1.0107993
 -1.8879888   0.31727165 -0.12640119 -1.665541    0.7475153   0.25483656
  3.9398198  -2.284101   -0.58627605  1.6502849   4.128057   -0.07093409
  0.6812476  -1.5789108  -0.07823512  1.4958284  -2.7073634   2.6578357
  1.2369808   0.521717   -1.593521    0.8290993  -3.233652    0.78504634
 -1.8528126   1.1949537  -5.004765   -2.7864027  -1.0481158   1.4327734
 -8.400798   -0.5844473   0.8758078   5.4047713  -3.3807871  -1.4526916
 -0.40085864 -2.1949546   2.9183629  -1.2257997  -1.933996   -0.32031766
 -0.55767596  0.65550596  4.3100443   2.8661764   1.2278001   0.67021537
  5.1849823   3.1281826   2.5629246  -4.2432585  -0.24279654 -0.01381362
 -0.18983531 -0.39260808  2.36738     0.8406429  -0.96010673 -0.4459132
 -2.0309498   1.1201504   0.44850242  1.5097909  -0.60438734  1.2440716
  1.4176242  -4.350667    3.024712   -1.3351201   0.21783428 -0.1533319
  0.76905376  3.198817   -1.249545   -0.89475745 -3.7149847   2.7123148
  6.0205183  -0.5012126   1.6261877   2.6673694  -2.2709777  -0.3283913
  3.5140395  -0.40713602]",0
66,74.8,31.827272727272728,70,26,11,13,110,0.8461538461538461,0.7692307692307693,0.668502494042575,1611.7940673828125,11200.850019462949,1.5897092768601508,239.99074681756485,1.6919308458905538,2.6896781615180556,3.984497142072254,6.334192070375021,5.159344606223637,17.409620584825433,0.9736796884257476,10.090882482114486,982512.0,6550080.0,98251.2,69758.352,"[ 2.0132284  -4.3871026   1.5155324  -4.0916123  -0.5093989   0.1200105
  0.10983357  2.4086096   2.543791    0.54377407  0.52491546  1.4785345
  4.7282987  -1.368475   -0.7946725   0.67483896 -0.457689   -2.9940333
 -1.0467212  -6.7783546  -1.8684719   5.8418193   1.0534093   0.60072273
  4.4185486  -1.0147848  -0.85464144  0.64974463 -0.9602477  -5.5077763
 -4.0129833   3.026926   -2.6469312   1.7584184  -1.0252769   6.0068874
 -2.638778   -0.7391112   2.940471    0.6771363  -0.4769834  -1.0180883
 -1.8866762   0.3169812  -0.12518525 -1.6833092   0.748078    0.2606492
  3.9427593  -2.2856784  -0.59169364  1.6502665   4.1305847  -0.07130563
  0.6840595  -1.5775981  -0.07468531  1.4769725  -2.7109592   2.6549315
  1.2358259   0.50284207 -1.5901537   0.83043694 -3.2332141   0.77592885
 -1.8613235   1.1864748  -5.00252    -2.768813   -1.0476519   1.4355018
 -8.3948345  -0.5869834   0.8813762   5.4079337  -3.3836675  -1.451689
 -0.40000984 -2.1979992   2.9251199  -1.2385368  -1.9359486  -0.31828287
 -0.5569784   0.6572134   4.288532    2.863682    1.2287629   0.6690191
  5.187795    3.1255264   2.5612552  -4.241019   -0.24270234 -0.02052797
 -0.19612968 -0.40456071  2.3803124   0.839715   -0.96370924 -0.4551711
 -2.0293767   1.1278883   0.4489088   1.5073856  -0.605884    1.2457719
  1.4321653  -4.3561263   3.024962   -1.3283437   0.21459304 -0.15295961
  0.767058    3.1963198  -1.2498459  -0.8926253  -3.723204    2.7013605
  6.0186615  -0.49753305  1.6232449   2.666149   -2.2750235  -0.3297063
  3.5159929  -0.40764076]",0
67,74.90384615384616,33.13461538461539,70,28,11,12,104,0.9166666666666666,0.7878787878787878,0.3993251883753752,1777.3350830078125,7388.855344443877,1.2697297859879875,238.39061013400604,2.0543970942868763,2.6085291828632187,4.838105157045594,6.14308622564288,5.490595691344237,13.710126701460691,0.9815578089199442,8.428919622600992,767744.0,5118293.333333333,76774.4,54509.82399999999,"[ 2.0195773  -4.3866367   1.5131549  -4.092529   -0.509021    0.110044
  0.10969844  2.4089878   2.5443962   0.54746     0.51730156  1.4807218
  4.7235894  -1.3692987  -0.796147    0.68558615 -0.45035487 -2.994617
 -1.0484304  -6.780032   -1.8643966   5.843289    1.043129    0.6039907
  4.416026   -1.0131418  -0.852324    0.6421412  -0.94389504 -5.5203753
 -4.017496    3.029294   -2.6343956   1.7599816  -1.0361156   6.0069685
 -2.6413856  -0.7354243   2.9431767   0.6772393  -0.47884986 -1.0149125
 -1.8885338   0.31765604 -0.1251595  -1.669711    0.75133073  0.25980425
  3.9435751  -2.2887666  -0.59017575  1.6504234   4.138653   -0.07115755
  0.6801473  -1.5781732  -0.0777311   1.4947534  -2.7123291   2.6554885
  1.2370075   0.51092136 -1.583515    0.83761704 -3.233304    0.7795776
 -1.8586718   1.1882787  -4.9958224  -2.7852566  -1.0480634   1.4254446
 -8.393102   -0.5854555   0.8803542   5.4080334  -3.3848577  -1.4509377
 -0.40047497 -2.1958714   2.919016   -1.2301434  -1.9381225  -0.31868795
 -0.5569783   0.6578256   4.3047824   2.8642824   1.2275375   0.6742054
  5.187571    3.1258569   2.561437   -4.2429695  -0.24271676 -0.02394856
 -0.19624567 -0.40221593  2.3760986   0.8386588  -0.96274865 -0.4504155
 -2.0310645   1.1196312   0.44678402  1.508601   -0.6059542   1.2444096
  1.420052   -4.359499    3.0257225  -1.3300104   0.21486787 -0.15256348
  0.768381    3.1971922  -1.2504206  -0.889507   -3.7193115   2.7061644
  6.0198445  -0.5017308   1.6231345   2.6665843  -2.274272   -0.32861978
  3.5141373  -0.40745485]",0
68,73.13725490196079,31.637254901960784,68,26,11,12,102,0.9166666666666666,0.7727272727272727,0.5970540464629402,2097.61572265625,13127.335291345287,1.4626836617154073,225.50383678556932,1.731535849456214,2.5326891966741134,4.077766925469384,5.964483058167537,5.021124991818461,18.460561356574452,0.9630530176012335,11.344574280307938,706768.0,4711786.666666667,70676.8,50180.528,"[ 2.0125852  -4.38458     1.5114843  -4.0958667  -0.5086004   0.11256868
  0.11012247  2.4074423   2.5471666   0.5499155   0.5235691   1.4776528
  4.7309146  -1.368061   -0.8002435   0.6874586  -0.45325828 -2.9967191
 -1.0491138  -6.7790627  -1.8708028   5.8427987   1.0431101   0.6041723
  4.4145656  -1.016192   -0.8518368   0.6409646  -0.9489247  -5.5122175
 -4.0153093   3.0255396  -2.6309414   1.7634676  -1.0361282   6.0088525
 -2.642428   -0.7359762   2.9399261   0.67833537 -0.4773052  -1.012638
 -1.8896133   0.3175769  -0.12773061 -1.6669924   0.75063133  0.25418615
  3.9386957  -2.285256   -0.5877191   1.6503524   4.126839   -0.07051355
  0.6813853  -1.5790329  -0.07717678  1.488404   -2.7084806   2.658017
  1.237138    0.5235852  -1.5918344   0.83011556 -3.233392    0.7813729
 -1.8584994   1.1935937  -5.0031     -2.780598   -1.0481396   1.4317135
 -8.399413   -0.5847206   0.8770531   5.407576   -3.3805926  -1.4531951
 -0.40048957 -2.1961453   2.9235425  -1.2264506  -1.9360756  -0.32060006
 -0.5586063   0.65558296  4.3072486   2.8655026   1.2273934   0.6695721
  5.189405    3.1269257   2.5636623  -4.2412987  -0.2431089  -0.01596344
 -0.19330728 -0.3911778   2.3697433   0.841171   -0.95936215 -0.4508611
 -2.0293353   1.1194822   0.45084107  1.5095576  -0.6044479   1.2441497
  1.4203056  -4.35258     3.0229921  -1.33239     0.21773903 -0.15384379
  0.7693901   3.2003496  -1.2490809  -0.8951637  -3.7160583   2.7149277
  6.019678   -0.49780938  1.6285247   2.6679657  -2.2716417  -0.328668
  3.516123   -0.40673167]",0
69,74.46153846153847,33.49038461538461,69,28,11,12,104,0.9166666666666666,0.7878787878787878,0.5166054274271543,1853.7786865234375,14482.751441324705,1.3194755684055635,240.30169751894533,1.9189812680575986,2.532048899429929,4.5192008862756445,5.962975158157483,5.241088022216564,17.406543524112557,0.9649704241792261,11.800729867146053,870320.0,5802133.333333334,87032.0,61792.719999999994,"[ 2.009382   -4.3869653   1.515164   -4.0945125  -0.5066759   0.11598617
  0.11009225  2.4084466   2.5456066   0.5440356   0.5220456   1.4780191
  4.73025    -1.3681134  -0.8001337   0.6813057  -0.4559221  -2.9958458
 -1.0475793  -6.779219   -1.8693521   5.841781    1.052712    0.6025591
  4.417547   -1.0150471  -0.85336316  0.64699495 -0.9564447  -5.5095124
 -4.015829    3.0267155  -2.635111    1.7612456  -1.0317317   6.007835
 -2.640576   -0.73506856  2.939883    0.6777349  -0.47744542 -1.0153838
 -1.8881531   0.31659073 -0.12628329 -1.672889    0.7484101   0.25958204
  3.941537   -2.2854145  -0.5884706   1.6504335   4.128333   -0.07071628
  0.68462336 -1.5789429  -0.0738928   1.4843442  -2.708503    2.6573539
  1.2386945   0.51867527 -1.5903497   0.82500494 -3.2330196   0.7794806
 -1.8621238   1.1880596  -5.003896   -2.7730126  -1.0476648   1.4334203
 -8.399367   -0.58573747  0.8791639   5.4084444  -3.3824825  -1.4522637
 -0.39975944 -2.1956959   2.9257374  -1.2364081  -1.9377863  -0.31982508
 -0.55814767  0.656363    4.299258    2.8644004   1.2279655   0.6690651
  5.18784     3.126721    2.5632584  -4.243164   -0.24238068 -0.01812733
 -0.19235516 -0.39323387  2.3726346   0.84074426 -0.96040595 -0.4531368
 -2.0298944   1.1223031   0.44980717  1.5081952  -0.60566133  1.2450403
  1.4243797  -4.3575764   3.024591   -1.3303893   0.21436118 -0.15428784
  0.76839733  3.1976428  -1.2486624  -0.89376014 -3.7204614   2.708444
  6.0239186  -0.49414483  1.6262888   2.6671436  -2.2729614  -0.32950675
  3.514548   -0.40719813]",0
70,73.98989898989899,33.2020202020202,69,28,11,12,99,0.9166666666666666,0.75,0.5678030752623643,2097.577392578125,11082.12214856507,1.4129134040118252,241.26856516137042,1.9073325472043725,2.6948957218530754,4.4917681486662975,6.346479424963992,5.419123786815145,8.765076834584255,0.9720185487957023,10.580199797890565,761776.0,5078506.666666667,76177.6,54086.096,"[ 2.0125947  -4.3869896   1.5165037  -4.0959916  -0.5104293   0.11723608
  0.11001125  2.409271    2.5435565   0.5427601   0.5192466   1.4802569
  4.726909   -1.3694823  -0.7996373   0.681326   -0.4540627  -2.9934447
 -1.0465307  -6.781566   -1.867051    5.842453    1.049136    0.5995292
  4.4180818  -1.0121931  -0.8539467   0.6416336  -0.9509525  -5.516331
 -4.0128584   3.028274   -2.6421063   1.7577944  -1.0215758   6.0064282
 -2.6404154  -0.73769236  2.944002    0.6765516  -0.4780639  -1.0138636
 -1.8869532   0.31744093 -0.12369288 -1.6778193   0.74753463  0.26423264
  3.944763   -2.2870793  -0.5906619   1.6501299   4.138335   -0.07205818
  0.6769477  -1.5774287  -0.07398722  1.497504   -2.7110825   2.6539533
  1.2348962   0.5042671  -1.5900207   0.83473647 -3.2328115   0.7755816
 -1.8582691   1.1853678  -5.0011663  -2.780044   -1.0477604   1.4305594
 -8.389836   -0.5866688   0.88200027  5.409807   -3.3862624  -1.4507884
 -0.40035307 -2.1972764   2.9193137  -1.2373317  -1.9364254  -0.3174869
 -0.55620253  0.6578447   4.2910004   2.8637333   1.2288651   0.67125463
  5.190679    3.1263504   2.5605676  -4.242198   -0.24274251 -0.02428449
 -0.1949172  -0.40258464  2.372265    0.83825564 -0.96462166 -0.4507929
 -2.0297294   1.1247581   0.44523704  1.5073915  -0.60647005  1.2453169
  1.4246305  -4.3573475   3.0263262  -1.3275557   0.21122359 -0.15177664
  0.76692486  3.1970217  -1.250297   -0.89255303 -3.7227044   2.6973982
  6.025724   -0.49926713  1.6213602   2.665838   -2.2754672  -0.32889813
  3.5161154  -0.4077093 ]",0
71,72.11111111111111,31.21212121212121,67,26,11,12,99,0.9166666666666666,0.75,0.5790463625034873,1902.449462890625,14586.103497516266,1.4216308294348081,245.64633795635,1.86412308400695,2.650094846085373,4.390009862836368,6.2409733625310535,5.315491612683711,14.120345826961067,0.9646298614813483,12.138137367932138,840496.0,5603306.666666666,84049.59999999999,59675.21599999999,"[ 2.0089996  -4.391934    1.5119389  -4.0953174  -0.50519556  0.10778248
  0.11096528  2.4062922   2.5479517   0.5487153   0.5217624   1.4773479
  4.731836   -1.3679577  -0.7999935   0.6915644  -0.4518847  -2.9982889
 -1.0466582  -6.7776084  -1.8686663   5.8425817   1.0435412   0.6045314
  4.413932   -1.0126058  -0.8507576   0.64188516 -0.9455628  -5.5174446
 -4.018688    3.0240703  -2.6238275   1.7624651  -1.040162    6.009237
 -2.643868   -0.73547816  2.9402122   0.6784738  -0.4789977  -1.0109986
 -1.889835    0.31609935 -0.12690604 -1.6623002   0.7488388   0.2532711
  3.9385123  -2.2843597  -0.58443403  1.6506438   4.130993   -0.07024538
  0.68953276 -1.5806481  -0.07719728  1.4925913  -2.7061565   2.659823
  1.2394505   0.5267205  -1.5912153   0.82747245 -3.2336385   0.7875507
 -1.857437    1.1966835  -5.0028434  -2.7894096  -1.0480567   1.4276295
 -8.404791   -0.5839372   0.8753726   5.4048467  -3.3796015  -1.4538186
 -0.40059608 -2.19248     2.9187396  -1.2242409  -1.9368871  -0.32167056
 -0.5593458   0.6542496   4.316747    2.866393    1.2266299   0.6698319
  5.186381    3.127949    2.5647218  -4.247465   -0.24214429 -0.01326049
 -0.18791723 -0.38628724  2.3674946   0.8418865  -0.9577223  -0.44643617
 -2.03022     1.1153861   0.4503411   1.5104179  -0.6043349   1.2439765
  1.4182975  -4.353631    3.0224376  -1.3363811   0.21752982 -0.1551815
  0.7701684   3.200123   -1.248195   -0.8945016  -3.7147691   2.7155774
  6.024067   -0.49652377  1.6290854   2.6690419  -2.2682993  -0.3286444
  3.512768   -0.40681016]",0
72,73.57731958762886,32.72164948453608,69,27,10,12,97,0.8333333333333334,0.8083333333333333,0.6254903563169385,1926.958740234375,9525.710513041086,1.4009804743293175,242.26439261680125,1.8556726942326367,2.599761211366002,4.370109194917859,6.122437652766934,5.246273423842396,13.270804758900661,0.9753605918508785,9.909752830690179,795504.0,5303360.0,79550.4,56480.78399999999,"[ 2.0137167  -4.388969    1.5140374  -4.0947328  -0.50719255  0.11168891
  0.11081907  2.4075375   2.5463428   0.54398924  0.5243509   1.4780993
  4.73274    -1.3680503  -0.80064905  0.6828034  -0.4535948  -2.9976087
 -1.0482116  -6.777968   -1.8685076   5.841948    1.0488294   0.60508704
  4.4167194  -1.0151732  -0.85293984  0.6463872  -0.95323104 -5.51777
 -4.018054    3.0266604  -2.6326106   1.761714   -1.0354741   6.0091977
 -2.6426566  -0.7326968   2.940559    0.67930037 -0.4791327  -1.0141716
 -1.889472    0.31624657 -0.12628365 -1.6727247   0.74996066  0.2608204
  3.940643   -2.28449    -0.58915186  1.6503799   4.131691   -0.07071511
  0.6897719  -1.5792855  -0.07838115  1.4866309  -2.708634    2.6584353
  1.2399291   0.5192136  -1.5901456   0.82487965 -3.2333462   0.7817446
 -1.857773    1.1928003  -5.0058475  -2.7767186  -1.0475807   1.4336393
 -8.407138   -0.5840158   0.8779908   5.4066796  -3.3818023  -1.4532117
 -0.40045547 -2.1966717   2.924744   -1.2314749  -1.9372771  -0.32040635
 -0.55823106  0.6555204   4.3024945   2.8655412   1.227891    0.67149115
  5.1870465   3.126637    2.5639875  -4.2422996  -0.24301767 -0.01460088
 -0.19279742 -0.39316967  2.3735056   0.84141135 -0.95958817 -0.45219636
 -2.0312016   1.1190752   0.4514587   1.5088226  -0.6048997   1.2444082
  1.4238753  -4.3561325   3.0239816  -1.3326371   0.21244322 -0.15476218
  0.7682601   3.1983755  -1.2488444  -0.89280623 -3.7195323   2.7107706
  6.0217896  -0.4974011   1.6278158   2.6677506  -2.2717142  -0.32930493
  3.5142252  -0.40636146]",0
73,73.27884615384616,31.14423076923077,68,26,11,12,104,0.9166666666666666,0.7878787878787878,0.3833201826908968,1894.1322021484375,14598.91488239235,1.2508728112471215,235.27578015113738,1.8868974532708254,2.3602687219079113,4.443643502452794,5.558432840093131,5.001038171272962,24.37909153502649,0.963007666447204,11.84796107190874,725504.0,4836693.333333333,72550.4,51510.78399999999,"[ 2.016939   -4.3845925   1.5141207  -4.094994   -0.5100555   0.11138532
  0.11070666  2.4083164   2.5434518   0.5457223   0.51766634  1.4791117
  4.7292237  -1.3684957  -0.7990638   0.6882264  -0.45177555 -2.9950268
 -1.0473669  -6.7791953  -1.8666523   5.841938    1.03812     0.6052439
  4.416555   -1.0143962  -0.8533704   0.6384784  -0.943654   -5.5192804
 -4.0153685   3.0285068  -2.6320283   1.7604947  -1.031144    6.007203
 -2.6410859  -0.730932    2.941103    0.67900777 -0.47876412 -1.0140786
 -1.8879797   0.3173886  -0.12658274 -1.6697303   0.75044787  0.25976038
  3.9427643  -2.2871153  -0.59067094  1.6497754   4.1396227  -0.07085211
  0.67851925 -1.5771192  -0.07340714  1.5007378  -2.7080297   2.655498
  1.236364    0.51557356 -1.5873467   0.82909703 -3.2331064   0.7862017
 -1.8590895   1.189493   -4.999781   -2.7854748  -1.0468967   1.4284726
 -8.38985    -0.5854501   0.8800916   5.4076242  -3.3826194  -1.4518046
 -0.4004342  -2.1962233   2.9182558  -1.2312797  -1.9363458  -0.3179901
 -0.5566276   0.657218    4.3032165   2.864598    1.2284122   0.6732466
  5.188294    3.1251974   2.5616915  -4.235915   -0.24256048 -0.02023543
 -0.19182825 -0.40085766  2.3712363   0.840006   -0.9617704  -0.44780815
 -2.0294886   1.1219593   0.44999433  1.5080981  -0.60594004  1.244344
  1.4139153  -4.357765    3.0245357  -1.3290293   0.21058498 -0.15283927
  0.7674489   3.197498   -1.2500978  -0.8900525  -3.7190626   2.7033148
  6.0218425  -0.49628142  1.6244076   2.6657913  -2.2722087  -0.32886577
  3.5141642  -0.40704256]",0
74,73.63725490196079,31.362745098039216,69,25,10,13,102,0.7692307692307693,0.7846153846153846,0.6333071774307765,1767.5118408203125,9745.308578067396,1.538920113507673,231.95006788329238,1.758657770549981,2.7064338158759282,4.141639049645206,6.373651636387811,5.257645343016508,19.012606197396934,0.9739845436728998,9.774571139515281,830128.0,5534186.666666667,83012.8,58939.087999999996,"[ 2.0132406  -4.3874283   1.5159609  -4.094106   -0.51021427  0.11526638
  0.11065277  2.4084759   2.5459547   0.54928607  0.51981854  1.4785783
  4.730435   -1.3683668  -0.798627    0.68191856 -0.45344996 -2.9954455
 -1.0469075  -6.7807765  -1.8681223   5.8430576   1.0502008   0.6030982
  4.4176807  -1.0146335  -0.853276    0.64598787 -0.9523234  -5.5129404
 -4.014831    3.0274193  -2.634696    1.7595835  -1.0308208   6.008819
 -2.6398597  -0.7376964   2.9404597   0.67872083 -0.4779703  -1.0151267
 -1.888261    0.3164459  -0.12567186 -1.6725179   0.74880123  0.2599535
  3.9423583  -2.2871127  -0.58914876  1.6507684   4.1312814  -0.0706548
  0.6853423  -1.5786587  -0.07422945  1.4894919  -2.7100186   2.6566985
  1.2361768   0.51262236 -1.5890516   0.8339158  -3.2335012   0.7817106
 -1.861436    1.189271   -5.0015836  -2.780922   -1.0484421   1.429144
 -8.400501   -0.585624    0.8800178   5.408788   -3.383548   -1.4528309
 -0.40010813 -2.1955607   2.9224005  -1.2336851  -1.9369152  -0.32008377
 -0.5585129   0.6565228   4.300836    2.865182    1.2278205   0.6699501
  5.1902843   3.126776    2.562649   -4.2425823  -0.24235627 -0.02048147
 -0.19396544 -0.3975753   2.373881    0.840606   -0.962072   -0.45056987
 -2.0288439   1.1231142   0.44889402  1.508996   -0.6053639   1.244982
  1.4244016  -4.357552    3.0251555  -1.3305314   0.21639167 -0.1534271
  0.76871645  3.1991496  -1.2495555  -0.8916773  -3.7207189   2.7055006
  6.023728   -0.497265    1.6254386   2.6671698  -2.2731571  -0.32896084
  3.5148242  -0.40751088]",0
75,75.25263157894737,35.084210526315786,70,30,11,11,95,1.0,0.7851239669421488,0.6051991008454087,2406.94482421875,8953.432500291008,1.3153048083862284,236.174400947647,1.9462955999718115,2.559971961183883,4.583526137933616,6.028733968588044,5.30613005326083,20.24820922645233,0.9751003001476622,9.708071790927388,608656.0,4057706.666666666,60865.59999999999,43214.575999999994,"[ 2.008599   -4.3879814   1.5136923  -4.0960603  -0.50889844  0.11307788
  0.11058858  2.4070885   2.5450525   0.5488077   0.5202694   1.4774871
  4.7293754  -1.3683524  -0.7999306   0.69086343 -0.45297584 -2.995161
 -1.0473764  -6.778417   -1.8680074   5.842201    1.0396017   0.60161066
  4.4159994  -1.0126196  -0.8524604   0.6392859  -0.94748753 -5.512921
 -4.014797    3.0257888  -2.6289728   1.7612481  -1.0266755   6.0075
 -2.6405864  -0.73499227  2.938735    0.67689973 -0.47800505 -1.0139447
 -1.8871565   0.31726438 -0.1264832  -1.6659075   0.7485386   0.2547431
  3.940517   -2.285764   -0.58717227  1.650137    4.1324325  -0.07079159
  0.6769428  -1.5781912  -0.07110283  1.4973173  -2.7071335   2.6566505
  1.2371294   0.51902497 -1.591501    0.83060217 -3.23299     0.78697526
 -1.8576156   1.1889739  -5.0021486  -2.7882304  -1.0472294   1.4284376
 -8.391658   -0.5859443   0.8782641   5.4072943  -3.381527   -1.4519757
 -0.40026605 -2.1947656   2.9190483  -1.2305347  -1.9347721  -0.31896237
 -0.55751175  0.65641624  4.303843    2.8644438   1.2280208   0.67227817
  5.1881347   3.126526    2.5627472  -4.242139   -0.24255905 -0.01994956
 -0.19126141 -0.3929877   2.3649406   0.84095955 -0.96039665 -0.4461831
 -2.0297387   1.1187521   0.44689775  1.5083606  -0.60572094  1.2448118
  1.4116807  -4.355222    3.0250955  -1.3306361   0.21246146 -0.15333506
  0.7683098   3.197952   -1.2487391  -0.8949825  -3.7169828   2.7057157
  6.0230675  -0.49547178  1.6228086   2.666977   -2.2713645  -0.32883203
  3.5146103  -0.40729338]",0
